,session,strategy,substrategy,sender,agent_type,role,receivers,human_receivers,ai_receivers,time,message,label_w/o_ChatGPT,label_w_ChatGPT
3511,2024_09_19_07_36_16,hierarchy,Mixed Leaders,B,human,obey,"['A', 'C', 'D']",['A'],"['C', 'D']",371.09,"Object 15 (weight: 4) Last seen in (-8.5,-5.5) at 05:25. Status: dangerous, Prob. Correct: 73.1%  ",auto,auto
3512,2024_09_19_07_36_16,hierarchy,Mixed Leaders,A,human,order,"['B', 'C', 'D']",['B'],"['C', 'D']",387.68,D I order you to pick object 15,order,order
3513,2024_09_19_07_36_16,hierarchy,Mixed Leaders,D,ai,obey,"['A', 'C']",['A'],['C'],388.34,"I will follow your orders to collect, A. ",,
3514,2024_09_19_07_36_16,hierarchy,Mixed Leaders,B,human,obey,"['A', 'C']",['A'],['C'],393.54,Objects 15. 16 and 19 appear dangerous,,dangerous
3515,2024_09_19_07_36_16,hierarchy,Mixed Leaders,D,ai,obey,"['A', 'C']",['A'],['C'],395.67,I need 3 more robots to help carry object 15.  ,,
3516,2024_09_19_07_36_16,hierarchy,Mixed Leaders,C,ai,order,"['A', 'D']",['A'],['D'],397.02,I cannot help you D. I'm already helping A. ,,
3517,2024_09_19_07_36_16,hierarchy,Mixed Leaders,D,ai,obey,"['A', 'C']",['A'],['C'],398.46,Ok C. Don't help me then. ,,
3518,2024_09_19_07_36_16,hierarchy,Mixed Leaders,D,ai,obey,['C'],[],['C'],444.92,Where is agent A?  ,,
3519,2024_09_19_07_36_16,hierarchy,Mixed Leaders,C,ai,order,['D'],[],['D'],451.43,I don't know where is agent A. ,,
3520,2024_09_19_07_36_16,hierarchy,Mixed Leaders,D,ai,obey,"['A', 'B']","['A', 'B']",[],473.23,Order completed.  ,,
3521,2024_09_19_07_36_16,hierarchy,Mixed Leaders,A,human,order,"['B', 'C', 'D']",['B'],"['C', 'D']",475.44,"C please follow me, I need your help",order,order
3522,2024_09_19_07_36_16,hierarchy,Mixed Leaders,C,ai,order,[],[],[],475.88,Why do you want me to follow you? ,,
3523,2024_09_19_07_36_16,hierarchy,Mixed Leaders,A,human,order,"['B', 'D']",['B'],['D'],484.87,D I order you to carry object 15,order,order
3524,2024_09_19_07_36_16,hierarchy,Mixed Leaders,D,ai,obey,"['A', 'B']","['A', 'B']",[],486.12,"I will follow your orders to collect, A. ",,
3525,2024_09_19_07_36_16,hierarchy,Mixed Leaders,D,ai,obey,"['A', 'B']","['A', 'B']",[],493.63,I need 3 more robots to help carry object 15.  ,,
3526,2024_09_19_07_36_16,hierarchy,Mixed Leaders,A,human,order,"['B', 'C']",['B'],['C'],511.40,C please follow me I need help,order,order
3527,2024_09_19_07_36_16,hierarchy,Mixed Leaders,C,ai,order,['A'],['A'],[],512.08,Why do you want to follow me? ,,
3528,2024_09_19_07_36_16,hierarchy,Mixed Leaders,A,human,order,"['B', 'C']",['B'],['C'],521.10,I need help to carry an object,order,order
3529,2024_09_19_07_36_16,hierarchy,Mixed Leaders,C,ai,order,['A'],['A'],[],523.43,I can help you A. Let me know if I should follow you or you want to follow me. ,,
3530,2024_09_19_07_36_16,hierarchy,Mixed Leaders,C,ai,order,['A'],['A'],[],527.49,"Hey A, can you help me sense object 10 in location (6.5,-6.5), last seen at 08:45.  ",,
3531,2024_09_19_07_36_16,hierarchy,Mixed Leaders,A,human,order,"['B', 'C', 'D']",['B'],"['C', 'D']",530.93,Follow me please,order,order
3532,2024_09_19_07_36_16,hierarchy,Mixed Leaders,D,ai,obey,"['A', 'B']","['A', 'B']",[],534.34,Why do you want to follow me? ,,
3533,2024_09_19_07_36_16,hierarchy,Mixed Leaders,D,ai,obey,"['A', 'B']","['A', 'B']",[],538.68,Order completed. ,,
3534,2024_09_19_07_36_16,hierarchy,Mixed Leaders,A,human,order,"['B', 'C', 'D']",['B'],"['C', 'D']",555.19,"C please follow me, I need help carrying an object",order,order
3535,2024_09_19_07_36_16,hierarchy,Mixed Leaders,C,ai,order,"['A', 'B']","['A', 'B']",[],558.69,Nevermind. ,,
3536,2024_09_19_07_36_16,hierarchy,Mixed Leaders,A,human,order,"['B', 'C', 'D']",['B'],"['C', 'D']",564.49,D I order you to carry object 15,order,order
3537,2024_09_19_07_36_16,hierarchy,Mixed Leaders,D,ai,obey,"['A', 'B']","['A', 'B']",[],565.00,"I will follow your orders to collect, A. ",,
3538,2024_09_19_07_36_16,hierarchy,Mixed Leaders,D,ai,obey,"['A', 'B']","['A', 'B']",[],572.13,I need 3 more robots to help carry object 15.  ,,
3539,2024_09_19_07_36_16,hierarchy,Mixed Leaders,A,human,order,"['B', 'C', 'D']",['B'],"['C', 'D']",586.43,C I need your help to carry an heavy object,order,order
3540,2024_09_19_07_36_16,hierarchy,Mixed Leaders,C,ai,order,['A'],['A'],[],588.83,I can help you A. Let me know if I should follow you or you want to follow me. ,,
3541,2024_09_19_07_36_16,hierarchy,Mixed Leaders,A,human,order,"['B', 'C']",['B'],['C'],596.00,C follow me,order,order
3542,2024_09_19_07_36_16,hierarchy,Mixed Leaders,C,ai,order,['A'],['A'],[],597.97,"Object 14 (weight: 1) Last seen in (7.5,-6.5) at 09:53. Status: [dangerous], Prob. Correct: [86.3%], From: [C]. I'll follow you A until you tell me you don't need my help anymore. Please don't move too far away from me so I don't lose track. ",,
3543,2024_09_19_07_36_16,hierarchy,Mixed Leaders,A,human,order,"['B', 'C', 'D']",['B'],"['C', 'D']",613.03,D I order you to carry object 14,order,order
3544,2024_09_19_07_36_16,hierarchy,Mixed Leaders,D,ai,obey,"['A', 'B']","['A', 'B']",[],614.17,"I cannot help you right now A, I'm following the orders of A. ",,
3545,2024_09_19_07_36_16,hierarchy,Mixed Leaders,D,ai,obey,"['A', 'B']","['A', 'B']",[],623.87,Order completed. ,,
3546,2024_09_19_07_36_16,hierarchy,Mixed Leaders,A,human,order,"['B', 'C', 'D']",['B'],"['C', 'D']",646.13,D I order you to carry object 14,order,order
3547,2024_09_19_07_36_16,hierarchy,Mixed Leaders,D,ai,obey,"['A', 'B', 'C']","['A', 'B']",['C'],646.97,First give me the weight value of object 14. ,,
3548,2024_09_19_07_36_16,hierarchy,Mixed Leaders,A,human,order,"['B', 'C', 'D']",['B'],"['C', 'D']",655.30,weight is 1,features,features
3549,2024_09_19_07_36_16,hierarchy,Mixed Leaders,D,ai,obey,"['A', 'B', 'C']","['A', 'B']",['C'],656.75,"[INFORMATION] A, I need to know the actual weight of object 14 before I can follow your orders, could you provide it?",,
3550,2024_09_19_07_36_16,hierarchy,Mixed Leaders,A,human,order,"['B', 'C', 'D']",['B'],"['C', 'D']",675.35,"Object 14 (weight: 1) Last seen in (7.5,-6.5) at 09:53. Status: [dangerous], Prob. Correct: [86.3%]",auto,auto
3551,2024_09_19_07_36_16,hierarchy,Mixed Leaders,A,human,order,"['C', 'D']",[],"['C', 'D']",727.20,D i order you to carry object 14,order,order
3552,2024_09_19_07_36_16,hierarchy,Mixed Leaders,D,ai,obey,"['A', 'C']",['A'],['C'],728.50,First give me the weight value of object 14. ,,
3553,2024_09_19_07_36_16,hierarchy,Mixed Leaders,A,human,order,"['C', 'D']",[],"['C', 'D']",735.85,"Object 14 (weight: 1) Last seen in (7.5,-6.5) at 09:53. Status: [dangerous], Prob. Correct: [86.3%]",auto,auto
3554,2024_09_19_07_36_16,hierarchy,Mixed Leaders,A,human,order,"['B', 'C', 'D']",['B'],"['C', 'D']",800.77,"Object 14 (weight: 1) Last seen in (7.5,-6.5) at 13:16. Status: dangerous, Prob. Correct: 82.0%  ",auto,auto
3555,2024_09_19_07_36_16,hierarchy,Mixed Leaders,A,human,order,"['B', 'C']",['B'],['C'],812.01,D I order you to carry object 14,order,order
3556,2024_09_19_07_36_16,hierarchy,Mixed Leaders,A,human,order,"['B', 'C', 'D']",['B'],"['C', 'D']",826.14,D I order you to carry object 14,order,order
3557,2024_09_19_07_36_16,hierarchy,Mixed Leaders,D,ai,obey,"['A', 'B', 'C']","['A', 'B']",['C'],826.74,"I will follow your orders to collect, A. ",,
3558,2024_09_19_07_36_16,hierarchy,Mixed Leaders,D,ai,obey,"['A', 'B', 'C']","['A', 'B']",['C'],848.21,"Hey C, I need you to move.  ",,
3559,2024_09_19_07_36_16,hierarchy,Mixed Leaders,C,ai,order,"['A', 'B', 'D']","['A', 'B']",['D'],850.89,Sorry D I cannot move right now. ,,
3560,2024_09_19_07_36_16,hierarchy,Mixed Leaders,A,human,order,"['B', 'C', 'D']",['B'],"['C', 'D']",876.83,B follow me please,order,order
3561,2024_09_19_07_36_16,hierarchy,Mixed Leaders,B,human,obey,"['A', 'C', 'D']",['A'],"['C', 'D']",881.17,ok,confirm,confirm
3562,2024_09_19_07_36_16,hierarchy,Mixed Leaders,A,human,order,"['B', 'C', 'D']",['B'],"['C', 'D']",885.88,lets carry object 19 with C,order,order
3563,2024_09_19_07_36_16,hierarchy,Mixed Leaders,A,human,order,"['B', 'C', 'D']",['B'],"['C', 'D']",892.38,C please follow me,order,order
3564,2024_09_19_07_36_16,hierarchy,Mixed Leaders,B,human,obey,"['A', 'C', 'D']",['A'],"['C', 'D']",892.64,ok,confirm,confirm
3565,2024_09_19_07_36_16,hierarchy,Mixed Leaders,C,ai,order,"['A', 'B', 'D']","['A', 'B']",['D'],897.96,I didn't understand you B. ,,
3566,2024_09_19_07_36_16,hierarchy,Mixed Leaders,C,ai,order,"['B', 'D']",['B'],['D'],946.97,"Thanks for nothing. D, sense object 13 at location (5.5,-8.5). ",,
3567,2024_09_19_07_36_16,hierarchy,Mixed Leaders,D,ai,obey,['C'],[],['C'],950.01,"Ok C. I won't help anymore. I cannot help you right now C, I'm following the orders of A. ",,
3568,2024_09_19_07_36_16,hierarchy,Mixed Leaders,C,ai,order,['D'],[],['D'],952.64, Understood D. ,,
3569,2024_09_19_07_36_16,hierarchy,Mixed Leaders,A,human,order,"['B', 'C']",['B'],['C'],988.00,C I need help carrying object 19,order,order
3570,2024_09_19_07_36_16,hierarchy,Mixed Leaders,C,ai,order,"['A', 'B']","['A', 'B']",[],990.95,I can help you A. Let me know if I should follow you or you want to follow me. ,,
3571,2024_09_19_07_36_16,hierarchy,Mixed Leaders,A,human,order,"['B', 'C']",['B'],['C'],1000.92,Follow me,order,order
3572,2024_09_19_07_36_16,hierarchy,Mixed Leaders,C,ai,order,"['A', 'B', 'D']","['A', 'B']",['D'],1002.04,I'll follow you A until you tell me you don't need my help anymore. Please don't move too far away from me so I don't lose track. ,,
3573,2024_09_19_07_36_16,hierarchy,Mixed Leaders,A,human,order,"['B', 'C']",['B'],['C'],1013.09,B I need your help as well,order,order
3574,2024_09_19_07_36_16,hierarchy,Mixed Leaders,B,human,obey,"['A', 'C', 'D']",['A'],"['C', 'D']",1030.87,i'm following you,doing,doing
3575,2024_09_19_07_36_16,hierarchy,Mixed Leaders,D,ai,obey,"['A', 'B', 'C']","['A', 'B']",['C'],1038.94,Order completed.  ,,
3576,2024_09_19_07_36_16,hierarchy,Mixed Leaders,C,ai,order,"['A', 'B', 'D']","['A', 'B']",['D'],1040.20,Thanks D. ,,
3577,2024_09_19_07_36_16,hierarchy,Mixed Leaders,A,human,order,"['B', 'C', 'D']",['B'],"['C', 'D']",1048.58,D I order you to help me carry object 19,order,order
3578,2024_09_19_07_36_16,hierarchy,Mixed Leaders,D,ai,obey,"['A', 'B', 'C']","['A', 'B']",['C'],1049.18,"I will follow your orders to collect, A. ",,
3579,2024_09_19_07_36_16,hierarchy,Mixed Leaders,D,ai,obey,"['A', 'B', 'C']","['A', 'B']",['C'],1057.61,I need 2 more robots to help carry object 19.  ,,
3580,2024_09_19_07_36_16,hierarchy,Mixed Leaders,C,ai,order,"['A', 'B', 'D']","['A', 'B']",['D'],1061.28,I cannot help you D. I'm already helping A. ,,
3581,2024_09_19_07_36_16,hierarchy,Mixed Leaders,D,ai,obey,"['A', 'B', 'C']","['A', 'B']",['C'],1062.75,Ok C. Don't help me then. ,,
3582,2024_09_19_07_36_16,hierarchy,Mixed Leaders,D,ai,obey,"['A', 'B', 'C']","['A', 'B']",['C'],1090.49,Order completed. ,,
3583,2024_09_19_07_36_16,hierarchy,Mixed Leaders,C,ai,order,"['A', 'B', 'D']","['A', 'B']",['D'],1091.68,Thanks D. ,,
3584,2024_09_19_07_36_16,hierarchy,Mixed Leaders,C,ai,order,"['A', 'B', 'D']","['A', 'B']",['D'],1101.82,"Hey D, I need you to move.  ",,
3585,2024_09_19_07_36_16,hierarchy,Mixed Leaders,D,ai,obey,"['A', 'B', 'C']","['A', 'B']",['C'],1102.78,"Hey C, I need you to move. Ok C. ",,
3586,2024_09_19_07_36_16,hierarchy,Mixed Leaders,C,ai,order,"['A', 'B', 'D']","['A', 'B']",['D'],1103.50,Sorry D I cannot move right now. ,,
3587,2024_09_19_07_36_16,hierarchy,Mixed Leaders,A,human,order,"['B', 'C', 'D']",['B'],"['C', 'D']",1113.72,D I order you to follow me,order,order
3588,2024_09_19_07_36_16,hierarchy,Mixed Leaders,D,ai,obey,"['A', 'B', 'C']","['A', 'B']",['C'],1114.73,Why do you want me to follow you? ,,
3589,2024_09_19_07_36_16,hierarchy,Mixed Leaders,A,human,order,"['B', 'C', 'D']",['B'],"['C', 'D']",1121.18,Help me carry this object,order,order
3590,2024_09_19_07_36_16,hierarchy,Mixed Leaders,D,ai,obey,"['A', 'B', 'C']","['A', 'B']",['C'],1121.73,I can help you A. Let me know if I should follow you or you want to follow me. ,,
3591,2024_09_19_07_36_16,hierarchy,Mixed Leaders,A,human,order,"['B', 'C', 'D']",['B'],"['C', 'D']",1128.03,Follow me,order,order
3592,2024_09_19_07_36_16,hierarchy,Mixed Leaders,D,ai,obey,"['A', 'B', 'C']","['A', 'B']",['C'],1129.55,I'll follow you A until you tell me you don't need my help anymore. Please don't move too far away from me so I don't lose track. ,,
3593,2024_09_19_07_36_16,hierarchy,Mixed Leaders,C,ai,order,"['A', 'B', 'D']","['A', 'B']",['D'],1132.99,"Hey D, I need you to move. ",,
3594,2024_09_19_07_36_16,hierarchy,Mixed Leaders,D,ai,obey,"['A', 'B', 'C']","['A', 'B']",['C'],1133.91,Sorry C I cannot move right now. ,,
3595,2024_09_19_07_36_16,hierarchy,Mixed Leaders,C,ai,order,"['A', 'B', 'D']","['A', 'B']",['D'],1164.87,"Hey D, I need you to move. ",,
3596,2024_09_19_07_36_16,hierarchy,Mixed Leaders,D,ai,obey,"['A', 'B', 'C']","['A', 'B']",['C'],1165.81,Sorry C I cannot move right now. ,,
3597,2024_09_19_07_36_16,hierarchy,Mixed Leaders,C,ai,order,"['A', 'B', 'D']","['A', 'B']",['D'],1196.56,"Hey D, I need you to move. ",,
3598,2024_09_19_07_36_16,hierarchy,Mixed Leaders,D,ai,obey,"['A', 'B', 'C']","['A', 'B']",['C'],1197.54,Sorry C I cannot move right now. ,,
3599,2024_09_19_10_15_36,complementary,Human-only sensing,C,ai,lifter,"['B', 'D']",['B'],['D'],47.54,"Hey B, can you help me sense object 16 in location (-6.5,-6.5), last seen at 00:45.  ",,
3600,2024_09_19_10_15_36,complementary,Human-only sensing,D,ai,lifter,"['B', 'C']",['B'],['C'],51.31,"Hey B, can you help me sense object 16 in location (-6.5,-6.5), last seen at 00:49. ",,
3601,2024_09_19_10_15_36,complementary,Human-only sensing,C,ai,lifter,['D'],[],['D'],77.63,Nevermind. ,,
3602,2024_09_19_10_15_36,complementary,Human-only sensing,D,ai,lifter,['C'],[],['C'],78.77,Ok C. I won't help anymore. ,,
3603,2024_09_19_10_15_36,complementary,Human-only sensing,D,ai,lifter,['C'],[],['C'],82.28,Nevermind. ,,
3604,2024_09_19_10_15_36,complementary,Human-only sensing,C,ai,lifter,['D'],[],['D'],85.17,Ok D. I won't help anymore. ,,
3605,2024_09_19_10_15_36,complementary,Human-only sensing,D,ai,lifter,"['A', 'B', 'C']","['A', 'B']",['C'],27.04,I'm going to wait for C to pass. ,,
3606,2024_09_19_10_15_36,complementary,Human-only sensing,A,human,sensing,['B'],['B'],[],63.55," Object 7 (weight: 1) Last seen in (-8.5,6.5) at 00:56. Status: dangerous, Prob. Correct: 87.0%",auto,auto
3607,2024_09_19_10_15_36,complementary,Human-only sensing,B,human,sensing,['A'],['A'],[],97.58,object 8 has an 82.6% probability of being benign,features,features
3608,2024_09_19_10_15_36,complementary,Human-only sensing,B,human,sensing,"['A', 'D']",['A'],['D'],104.51,"Object 8 (weight: 2) Last seen in (-5.5,5.5) at 01:17. Status: benign, Prob. Correct: 82.6%  ",auto,auto
3609,2024_09_19_10_15_36,complementary,Human-only sensing,B,human,sensing,"['A', 'D']",['A'],['D'],109.59,"Object 5 (weight: 1) Last seen in (-5.5,6.5) at 01:17. Status: benign, Prob. Correct: 82.6%  ",auto,auto
3610,2024_09_19_10_15_36,complementary,Human-only sensing,A,human,sensing,['B'],['B'],[],123.27,"Object 7 (weight: 1) Last seen in (-8.5,6.5) at 00:56. Status: dangerous, Prob. Correct: 87.0%  ",auto,auto
3611,2024_09_19_10_15_36,complementary,Human-only sensing,D,ai,lifter,"['A', 'B', 'C']","['A', 'B']",['C'],148.80,I'm going to wait for C to pass. ,,
3612,2024_09_19_10_15_36,complementary,Human-only sensing,C,ai,lifter,"['B', 'D']",['B'],['D'],149.11,"Hey B, can you help me sense object 8 in location (-5.5,5.5), last seen at 02:27.  ",,
3613,2024_09_19_10_15_36,complementary,Human-only sensing,C,ai,lifter,"['B', 'D']",['B'],['D'],179.78,Nevermind. ,,
3614,2024_09_19_10_15_36,complementary,Human-only sensing,D,ai,lifter,"['A', 'B', 'C']","['A', 'B']",['C'],180.73,Ok C. I won't help anymore. ,,
3615,2024_09_19_10_15_36,complementary,Human-only sensing,A,human,sensing,"['B', 'D']",['B'],['D'],199.22,I only found object 7 to be dangerous. How about you B?,,dangerous
3616,2024_09_19_10_15_36,complementary,Human-only sensing,B,human,sensing,"['A', 'D']",['A'],['D'],209.29,"Object 5 (weight: 1) Last seen in (-5.5,6.5) at 03:15. Status: benign, Prob. Correct: 82.6%  ",auto,auto
3617,2024_09_19_10_15_36,complementary,Human-only sensing,D,ai,lifter,"['A', 'B']","['A', 'B']",[],213.44,"Hey A, can you help me sense object 7 in location (-8.5,6.5), last seen at 03:31.  ",,
3618,2024_09_19_10_15_36,complementary,Human-only sensing,B,human,sensing,"['A', 'D']",['A'],['D'],222.21,I have found no dangerous objects so far,,
3619,2024_09_19_10_15_36,complementary,Human-only sensing,A,human,sensing,"['B', 'D']",['B'],['D'],227.24,"Object 7 (weight: 1) Last seen in (-8.5,6.5) at 00:56. Status: dangerous, Prob. Correct: 87.0%  ",auto,auto
3620,2024_09_19_10_15_36,complementary,Human-only sensing,D,ai,lifter,"['A', 'B']","['A', 'B']",[],227.92,Thanks A. ,,
3621,2024_09_19_10_15_36,complementary,Human-only sensing,B,human,sensing,"['A', 'D']",['A'],['D'],230.15,I will analize B,doing,doing
3622,2024_09_19_10_15_36,complementary,Human-only sensing,D,ai,lifter,"['A', 'B']","['A', 'B']",[],236.50,"Hey B, can you help me sense object 7 in location (-8.5,6.5), last seen at 03:53.  ",,
3623,2024_09_19_10_15_36,complementary,Human-only sensing,B,human,sensing,"['A', 'D']",['A'],['D'],236.83,*object 7,,features
3624,2024_09_19_10_15_36,complementary,Human-only sensing,D,ai,lifter,"['A', 'B']","['A', 'B']",[],237.94,"Object 7 (weight: 1) Last seen in (-8.5,6.5) at 03:57. Status: [dangerous], Prob. Correct: [87.0%], From: [A]. ",auto,auto
3625,2024_09_19_10_15_36,complementary,Human-only sensing,C,ai,lifter,"['A', 'D']",['A'],['D'],262.11,"Hey A, can you help me sense object 5 in location (-5.5,6.5), last seen at 04:20.  ",,
3626,2024_09_19_10_15_36,complementary,Human-only sensing,B,human,sensing,"['A', 'D']",['A'],['D'],263.30,"Object 7 (weight: 1) Last seen in (-8.5,6.5) at 04:16. Status: benign, Prob. Correct: 82.6%  ",auto,auto
3627,2024_09_19_10_15_36,complementary,Human-only sensing,D,ai,lifter,"['A', 'B', 'C']","['A', 'B']",['C'],264.31,Thanks B. ,,
3628,2024_09_19_10_15_36,complementary,Human-only sensing,A,human,sensing,"['B', 'C', 'D']",['B'],"['C', 'D']",273.51,"Object 5 (weight: 1) Last seen in (-5.5,6.5) at 00:56. Status: benign, Prob. Correct: 79.2%  ",auto,auto
3629,2024_09_19_10_15_36,complementary,Human-only sensing,C,ai,lifter,"['A', 'D']",['A'],['D'],274.76,Thanks A. ,,
3630,2024_09_19_10_15_36,complementary,Human-only sensing,D,ai,lifter,"['A', 'C']",['A'],['C'],282.76,I'm going to wait for C to pass. ,,
3631,2024_09_19_10_15_36,complementary,Human-only sensing,A,human,sensing,"['B', 'C', 'D']",['B'],"['C', 'D']",284.95,"D, do you think object 7 is  dangerous?",,dangerous
3632,2024_09_19_10_15_36,complementary,Human-only sensing,B,human,sensing,['A'],['A'],[],284.95,We have very different probabilities about object 7,features,features
3633,2024_09_19_10_15_36,complementary,Human-only sensing,D,ai,lifter,"['A', 'C']",['A'],['C'],286.50,"[INFORMATION] I'm still unsure about object 7, got conflicting estimates from A (dangerous) and myself (benign)",,
3634,2024_09_19_10_15_36,complementary,Human-only sensing,A,human,sensing,['B'],['B'],[],338.11,"Alright, let's leave it.",,order
3635,2024_09_19_10_15_36,complementary,Human-only sensing,B,human,sensing,['A'],['A'],[],343.45,ok,confirm,confirm
3636,2024_09_19_10_15_36,complementary,Human-only sensing,A,human,sensing,['B'],['B'],[],349.89,Lets go to the next room,order,order
